Restaurant_ID,Restaurant_name,Cuisines,Address,Locality_verbose,Locality,City,Country_ID,Average_cost_for_two,Price_range,Aggregate_rating,Rating_text,Votes,Delivering_now,Online_delivery,Table_booking,order_menu,Menu_url,Events_url,Longitude,Latitude,Currency
2200034,Surjit Food Plaza,North Indian,"Shop 4, Nehru Shopping Complex, Lawrence Road, White Avenue, Amritsar","White Avenue, Amritsar",White Avenue,Amritsar,1,1000,3,3.5,Good,96,0,0,0,0,https://www.zomato.com/amritsar/surjit-food-plaza-white-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/surjit-food-plaza-white-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.877002,31.644818,Rs.
2200201,Brijwasi Chat Bhandar,Street Food,"Crystal Chowk, Cooper Road, Near INA Colony","INA Colony, Amritsar",INA Colony,Amritsar,1,150,1,3.6,Good,56,0,0,0,0,https://www.zomato.com/amritsar/brijwasi-chat-bhandar-ina-colony/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/brijwasi-chat-bhandar-ina-colony/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.87575556,31.63488333,Rs.
2200149,Shudh Restaurant,"North Indian, South Indian, Chinese, Fast Food","Opposite Gurudwara Saragarhi, Near Dharm Singh Market Chowk, Fuwara, Town Hall, Amritsar","Town Hall, Amritsar",Town Hall,Amritsar,1,600,2,3.4,Average,44,0,0,0,0,https://www.zomato.com/amritsar/shudh-restaurant-town-hall/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/shudh-restaurant-town-hall/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.87981389,31.62404722,Rs.
2200001,The Yellow Chilli,"North Indian, Mughlai, Chinese","108, GRD Towers, District Shopping Center, Ranjit Avenue, Amritsar","Ranjit Avenue, Amritsar",Ranjit Avenue,Amritsar,1,1200,3,3.4,Average,98,0,0,0,0,https://www.zomato.com/amritsar/the-yellow-chilli-ranjit-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/the-yellow-chilli-ranjit-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.86276111,31.65558889,Rs.
2200067,Bubby Fish & Chicken Corner,North Indian,"Near Crystal Chowk, Cooper Road, INA Colony, Amritsar","INA Colony, Amritsar",INA Colony,Amritsar,1,300,1,3.5,Good,91,0,0,0,0,https://www.zomato.com/amritsar/bubby-fish-chicken-corner-ina-colony/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/bubby-fish-chicken-corner-ina-colony/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.875828,31.635671,Rs.
2200358,Bon Gateau,"Cafe, Bakery, Fast Food","SCF 27, C Block Market, Ranjit Avenue, Amritsar","Ranjit Avenue, Amritsar",Ranjit Avenue,Amritsar,1,500,2,3.4,Average,26,0,0,0,0,https://www.zomato.com/amritsar/bon-gateau-ranjit-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/bon-gateau-ranjit-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2200283,Sakhis Watz Kukin,"North Indian, Chinese","M 47, Green Avenue, opp Main Park, Amritsar","Ranjit Avenue, Amritsar",Ranjit Avenue,Amritsar,1,700,2,3.6,Good,51,0,0,0,0,https://www.zomato.com/amritsar/sakhis-watz-kukin-ranjit-avenue/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/sakhis-watz-kukin-ranjit-avenue/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,74.8649101,31.6466891,Rs.
18204507,Ahuja Milk Bhandar,Beverages,"Dhab Khatikan, Near Hindu College, Hathi Gate, Amritsar","Hathi Gate, Amritsar",Hathi Gate,Amritsar,1,100,1,4,Very Good,52,0,0,0,0,https://www.zomato.com/amritsar/ahuja-milk-bhandar-hathi-gate/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/amritsar/ahuja-milk-bhandar-hathi-gate/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2300162,Upper Crust,"Bakery, Fast Food","112/368-F, Swaroop Nagar, Kanpur","Swaroop Nagar, Kanpur",Swaroop Nagar,Kanpur,1,350,2,3.4,Average,49,0,0,0,0,https://www.zomato.com/kanpur/upper-crust-swaroop-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/upper-crust-swaroop-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.32093889,26.48241944,Rs.
2300183,Mr Brown,"Bakery, Desserts, Fast Food","16/12, Phoolbagh, Mall Road, Kanpur","Mall Road, Kanpur",Mall Road,Kanpur,1,500,2,3.9,Good,97,0,0,0,0,https://www.zomato.com/kanpur/mr-brown-mall-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/mr-brown-mall-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
18377936,Liquid,"Finger Food, North Indian, Continental, Italian, Mediterranean","The Terrace, Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur","Ashok Nagar, Kanpur",Ashok Nagar,Kanpur,1,1000,3,4,Very Good,24,0,0,0,0,https://www.zomato.com/kanpur/liquid-ashok-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/liquid-ashok-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.31345762,26.47152862,Rs.
2300003,Anaicha's Food Joint,"Chinese, North Indian, Continental","113/187, Swaroop Nagar, Kanpur","Swaroop Nagar, Kanpur",Swaroop Nagar,Kanpur,1,850,3,3.6,Good,106,0,0,0,0,https://www.zomato.com/kanpur/anaichas-food-joint-swaroop-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/anaichas-food-joint-swaroop-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.31562778,26.48258056,Rs.
2300061,Hucka,"Chinese, Fast Food","3rd Floor, SGM Plaza, Arya Nagar, Kanpur","Arya Nagar, Kanpur",Arya Nagar,Kanpur,1,550,2,3.3,Average,148,0,0,0,0,https://www.zomato.com/kanpur/hucka-arya-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/hucka-arya-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.32070833,26.48367222,Rs.
2300009,Verandah,"Chinese, Italian, Fast Food","Third Floor, 7/17, Parvati Bagla Road, Tilak Nagar, Kanpur","Tilak Nagar, Kanpur",Tilak Nagar,Kanpur,1,1500,4,3.7,Good,160,0,0,0,0,https://www.zomato.com/verandah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/verandah/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.31865556,26.49095,Rs.
18312106,UrbanCrave,"Cafe, Continental, Desserts, Ice Cream, Italian, Beverages","14/125, The Mall, Mall Road, Colonelganj, Parade, Kanpur","Parade, Kanpur",Parade,Kanpur,1,0,1,3.9,Good,127,0,0,0,0,https://www.zomato.com/kanpur/urbancrave-parade/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/urbancrave-parade/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.34279578,26.47498638,Rs.
2300187,Waterside - The Landmark Hotel,"North Indian, Chinese","The Landmark Hotel, Landmark Towers, 10, Near Naveen Market, Mall Road, Kanpur","The Landmark Hotel, Mall Road, Kanpur","The Landmark Hotel, Mall Road",Kanpur,1,3000,4,3.9,Good,113,0,0,0,0,https://www.zomato.com/kanpur/waterside-the-landmark-hotel-mall-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/waterside-the-landmark-hotel-mall-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.3481,26.47413333,Rs.
2300065,Gyan Vaishnav,North Indian,"Gumti 5,Kaushal Puri, Ashok Nagar, Kanpur","Ashok Nagar, Kanpur",Ashok Nagar,Kanpur,1,400,2,3.9,Good,97,0,0,0,0,https://www.zomato.com/kanpur/gyan-vaishnav-ashok-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/gyan-vaishnav-ashok-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.31634444,26.46900278,Rs.
2300476,Dunkin Donuts,"Desserts, Fast Food","Third Floor, Plot 1 & 1A, Z Square Mall, Mall Road, Kanpur","Mall Road, Kanpur",Mall Road,Kanpur,1,500,2,4.1,Very Good,87,0,0,0,0,https://www.zomato.com/kanpur/dunkin-donuts-mall-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/dunkin-donuts-mall-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.352677,26.473698,Rs.
18391601,Barbeque Nation,"North Indian, Mughlai, Lebanese, Arabian, Mediterranean","16/113, 3rd Floor, Z Square Mall, MG Marg, Mall Road, Kanpur","Z Square Mall, Mall Road, Kanpur","Z Square Mall, Mall Road",Kanpur,1,1400,3,4,Very Good,41,0,0,0,0,https://www.zomato.com/kanpur/barbeque-nation-mall-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/barbeque-nation-mall-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.35,26.47,Rs.
2300497,Atmosphere Grill Cafe Sheesha,"Indian, Chinese, Continental","8th Floor, J.S. Tower, 16/106 - Mall Road, Kanpur, Mall Road, Kanpur","Mall Road, Kanpur",Mall Road,Kanpur,1,0,1,3.6,Good,34,0,0,0,0,https://www.zomato.com/kanpur/atmosphere-grill-cafe-sheesha-mall-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/atmosphere-grill-cafe-sheesha-mall-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.35400223,26.47200132,Rs.
2300188,Royal Dine - Hotel Royal Cliff,"North Indian, Chinese","Hotel Royal Cliff, 113 / 72, Near Motijheel Garden, Swaroop Nagar, Kanpur","Hotel Royal Cliff, Kanpur",Hotel Royal Cliff,Kanpur,1,1500,4,4,Very Good,54,0,0,0,0,https://www.zomato.com/kanpur/royal-dine-hotel-royal-cliff-arya-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/royal-dine-hotel-royal-cliff-arya-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.31504167,26.47910833,Rs.
2300018,Little Chef,"North Indian, Fast Food","15/198- A, Near Civil Court, Civil Lines, Near, Mall Road, Kanpur","Mall Road, Kanpur",Mall Road,Kanpur,1,1000,3,4.1,Very Good,158,0,0,0,0,https://www.zomato.com/kanpur/little-chef-mall-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/little-chef-mall-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.351569,26.47775,Rs.
2300058,Dhuaan,"North Indian, Mexican, Italian","Plot 58, Status Club, Cantonment Area, Tagore Road, Kanpur","Status Club, Kanpur Cantonment, Kanpur","Status Club, Kanpur Cantonment",Kanpur,1,1500,4,4.3,Very Good,155,0,0,0,0,https://www.zomato.com/kanpur/dhuaan-tagore-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/dhuaan-tagore-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.372929,26.463504,Rs.
2300042,Chin Mi,Chinese,"Rave 3, Plot 11, Block 6 Parwati Bagla Road, Tilak Nagar, Kanpur","Rave 3, Tilak Nagar, Kanpur","Rave 3, Tilak Nagar",Kanpur,1,1500,4,3.9,Good,86,0,0,0,0,https://www.zomato.com/kanpur/chin-mi-tilak-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/chin-mi-tilak-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.32779722,26.49210556,Rs.
18407105,Urban Crave Express,"Cafe, Italian","Shop No-8, New Shopping Complex, IIT Kanpur, Kanpur","IIT Kanpur, Kanpur",IIT Kanpur,Kanpur,1,600,2,3.5,Good,43,0,0,0,0,https://www.zomato.com/kanpur/urban-crave-express-iit-kanpur/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/urban-crave-express-iit-kanpur/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2300176,Aromas,Fast Food,"7/135, Opposite Indian Overses Bank, Swaroop Nagar, Kanpur","Swaroop Nagar, Kanpur",Swaroop Nagar,Kanpur,1,350,2,4.1,Very Good,171,0,0,0,0,https://www.zomato.com/kanpur/aromas-swaroop-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/aromas-swaroop-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.31783333,26.48304167,Rs.
2300483,The Zaffran,"North Indian, Continental, Asian","Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur","Ashok Nagar, Kanpur",Ashok Nagar,Kanpur,1,800,3,3.3,Average,51,0,0,0,0,https://www.zomato.com/kanpur/the-zaffran-ashok-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/the-zaffran-ashok-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.31356357,26.47161686,Rs.
2300048,Tadka,North Indian,"117/K/13, Rave Moti, Gutaiya, Kanpur","Rave Moti, Kakadeo, Kanpur","Rave Moti, Kakadeo",Kanpur,1,1000,3,3.8,Good,97,0,0,0,0,https://www.zomato.com/kanpur/tadka-gutaiya/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/kanpur/tadka-gutaiya/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,80.299775,26.48154722,Rs.
2400144,The Tamarind Tree,"South Indian, Chinese","60 C, Thornhill Road, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,500,3,3.4,Average,106,0,0,0,0,https://www.zomato.com/allahabad/the-tamarind-tree-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/the-tamarind-tree-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.834841,25.459775,Rs.
2400195,Cafe El Chico,"Continental, Italian","24, Mahatma Gandhi, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,1000,4,3.6,Good,59,0,0,0,0,https://www.zomato.com/allahabad/cafe-el-chico-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/cafe-el-chico-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.83616667,25.44987222,Rs.
2400119,KFC,"American, Fast Food","P Square Mall, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,500,3,3.4,Average,58,0,0,0,0,https://www.zomato.com/allahabad/kfc-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/kfc-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.839744,25.449659,Rs.
2400016,Hot Stuff,"North Indian, Fast Food","21 C, Lal Bhadhur Shastri Marg, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,500,3,3.5,Good,105,0,0,0,0,https://www.zomato.com/allahabad/hot-stuff-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/hot-stuff-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.841889,25.45235,Rs.
2400009,Sagar Ratna,"South Indian, North Indian, Chinese, Continental","3/3, Near Balson Crossing, Hashimpur Road, Tagore Town, Allahabad","Tagore Town, Allahabad",Tagore Town,Allahabad,1,400,2,3.5,Good,134,0,0,0,0,https://www.zomato.com/allahabad/sagar-ratna-tagore-town/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/sagar-ratna-tagore-town/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.859682,25.457116,Rs.
2400148,Bean Here,"Cafe, Fast Food","Vinayak Pushp, 77 Elgin Road, Near Florista, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,350,2,3.3,Average,76,0,0,0,0,https://www.zomato.com/allahabad/bean-here-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/bean-here-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.83316667,25.45343611,Rs.
2400017,Tandoor Restaurant,"North Indian, Chinese","17/33, Mahatama Gandhi Marg, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,500,3,3.2,Average,151,0,0,0,0,https://www.zomato.com/allahabad/tandoor-restaurant-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/tandoor-restaurant-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.860187,25.443994,Rs.
2400052,Eat On,North Indian,"Palace Compound, Near Palace Cinema, MG Marg, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,200,1,3.7,Good,105,0,0,0,0,https://www.zomato.com/allahabad/eat-on-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/eat-on-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.834236,25.450377,Rs.
2400193,Dewsis,"North Indian, Chinese","2, MG Marg, Opposite Hanuman Mandir, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,600,3,3.4,Average,99,0,0,0,0,https://www.zomato.com/allahabad/dewsis-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/dewsis-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2400027,Friends Forever,"North Indian, Chinese","13/13, Sardar Patel Marg, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,600,3,3.4,Average,83,0,0,0,0,https://www.zomato.com/allahabad/friends-forever-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/friends-forever-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.835585,25.457687,Rs.
18317988,The BrewMaster,"North Indian, Chinese, Italian","Near Vishal Megamart, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,0,1,3.3,Average,49,0,0,0,0,https://www.zomato.com/allahabad/the-brewmaster-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/the-brewmaster-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.83279631,25.45164569,Rs.
2400293,Paradise,"Desserts, Fast Food","19/35, MG Marg, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,500,3,3.6,Good,57,0,0,0,0,https://www.zomato.com/allahabad/paradise-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/paradise-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.83168056,25.45031667,Rs.
2400279,Subway,"Fast Food, American, Salad, Healthy Food","207/53, Mahatma Gandhi Marg, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,400,2,3.4,Average,32,0,0,0,0,https://www.zomato.com/allahabad/subway-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/subway-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,0,0,Rs.
2400019,Bikanerwala,"North Indian, Street Food, Fast Food","2A, JMD Bhawan, Strachey Road, Civil Lines, Allahabad","Civil Lines, Allahabad",Civil Lines,Allahabad,1,500,3,3.2,Average,51,0,0,0,0,https://www.zomato.com/allahabad/bikanerwala-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/allahabad/bikanerwala-civil-lines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.832616,25.451517,Rs.
